id,uid,description,permission-granted,permission-revoked,original-time,save-time
848,784721,"根据用户申请（#UWFG742241）进行调整：\
禁言满 7 天",32768,0,2025/11/5 15:12,2025/11/5 15:38
849,1426090,提交书面检讨,2,0,2025/11/5 17:54,2025/11/5 18:14
850,1489427,"根据用户申请（#WHGK947047）进行调整：\
用户申请",0,32768,2025/11/5 19:25,2025/11/5 20:25
851,1646296,"根据用户申请（#KBKQ342079）进行调整：\
用户申请",0,32768,2025/11/5 19:25,2025/11/5 20:25
852,942515,"根据用户申请（#GUBG453099）进行调整：\
满一年",524288,0,2025/11/5 19:25,2025/11/5 20:25
853,1074157,"根据用户申请（#YLCX011014）进行调整：\
用户申请",0,32768,2025/11/5 19:25,2025/11/5 20:25
854,1554040,"根据用户申请（#JYVB037550）进行调整：\
满一年",98304,0,2025/11/5 19:24,2025/11/5 20:25
855,1189340,"根据用户申请（#JYUJ535892）进行调整：\
解除用户申请的禁言",32768,0,2025/11/6 11:14,2025/11/6 12:00
856,1202504,"根据用户申请（#BRVJ825010）进行调整：\
解除用户申请的禁止私信",65536,0,2025/11/6 11:14,2025/11/6 12:00
857,1788246,"根据用户申请（#WEQT417493）进行调整：\
解除用户申请的禁言",32768,0,2025/11/6 11:14,2025/11/6 12:00
858,774851,"根据用户申请（#FXGV687096）进行调整：\
解除用户申请的禁言",32768,0,2025/11/6 11:14,2025/11/6 12:00
859,1655162,"根据用户申请（#LTRT384927）进行调整：\
用户申请",0,65536,2025/11/6 11:14,2025/11/6 12:00
860,744639,提交书面检讨,2,0,2025/11/6 14:11,2025/11/6 14:44
861,1747874,"根据用户申请（#GFBU024014）进行调整：\
用户申请",0,32768,2025/11/6 16:42,2025/11/6 18:16
862,676590,满 7 天,32768,0,2025/11/6 16:18,2025/11/6 18:16
863,1650079,"根据用户申请（#XVBX471676）进行调整：\
用户申请",0,229376,2025/11/6 18:36,2025/11/6 20:21
864,1356470,"根据用户申请（#HBLW650784）进行调整：\
禁言满 7 天",32768,0,2025/11/6 18:35,2025/11/6 20:21
865,1646921,因学术不端而棕名惩罚 14 天,0,0,2025/11/7 9:18,2025/11/7 11:22
866,1014869,"根据用户申请（#TEAB263812）进行调整：\
满 7 天",32768,0,2025/11/7 11:25,2025/11/7 12:00
867,891313,于 2025-11-08 滥用评测资源,0,2,2025/11/8 16:52,2025/11/8 17:07
868,1378025,"根据用户申请（#CQFB562390）进行调整：\
禁言满 7 天",32768,0,2025/11/8 18:51,2025/11/8 19:13
869,1769771,"根据用户申请（#CXHF012962）进行调整：\
解除用户申请的禁言",32768,0,2025/11/8 18:50,2025/11/8 19:13
870,796825,"根据用户申请（#CKGQ571210）进行调整：\
禁言满一年",32768,0,2025/11/8 18:50,2025/11/8 19:13
871,1124295,"根据用户申请（#KWGW818891）进行调整：\
满一年",98304,0,2025/11/8 18:49,2025/11/8 19:13
872,947332,"根据用户申请（#HXFB468647）进行调整：\
用户申请",0,753664,2025/11/8 18:49,2025/11/8 19:13
873,1329513,"根据用户申请（#FTEJ679717）进行调整：\
用户申请",0,753664,2025/11/8 18:49,2025/11/8 19:13
874,863470,"根据用户申请（#VTKR834496）进行调整：\
满一年",65536,0,2025/11/8 18:49,2025/11/8 19:13
875,982513,过激言论（7 天）,0,32768,2025/11/8 17:41,2025/11/8 19:13
876,40607,仅用于处理“Trick”投稿与收集相关的事物；不受理题解和专栏等咨询和处理,516,0,2025/11/8 17:19,2025/11/8 19:13
877,1010570,短时间内多次发布相同讨论贴（7 天）,0,32768,2025/11/9 11:25,2025/11/9 12:00
878,1571847,大规模骚扰其他洛谷用户，试图购买用户和管理组账号,0,65536,2025/11/9 12:33,2025/11/9 13:23
879,1023732,解除用户申请的禁言,32768,0,2025/11/9 13:49,2025/11/9 14:32
880,694185,因学术不端而棕名惩罚 14 天,0,0,2025/11/9 15:35,2025/11/9 15:39
881,1826388,因学术不端而棕名惩罚 14 天,0,0,2025/11/9 14:53,2025/11/9 15:39
882,1620830,因学术不端而棕名惩罚 14 天,0,0,2025/11/9 14:48,2025/11/9 15:39
883,1412976,发布辱骂工单,0,32768,2025/11/9 16:13,2025/11/9 17:16
884,576387,提交书面检讨,2,0,2025/11/9 18:04,2025/11/9 18:13
885,800090,提交书面检讨,2,0,2025/11/9 18:01,2025/11/9 18:13
886,1772882,提交书面检讨,2,0,2025/11/9 18:01,2025/11/9 18:13
887,965313,提交书面检讨,2,0,2025/11/9 18:00,2025/11/9 18:13
888,1571847,奖项认证使用复活币,65536,0,2025/11/9 18:00,2025/11/9 18:13
889,1270520,提交书面检讨,2,0,2025/11/9 18:00,2025/11/9 18:13
890,672757,提交书面检讨,2,0,2025/11/9 17:58,2025/11/9 18:13
891,885701,提交书面检讨,2,0,2025/11/9 17:53,2025/11/9 18:13
892,1447237,提交书面检讨,2,0,2025/11/9 17:50,2025/11/9 18:13
893,1417140,提交书面检讨,131074,0,2025/11/9 17:46,2025/11/9 18:13
894,1246040,提交书面检讨,131072,0,2025/11/9 17:44,2025/11/9 18:13
895,982155,提交书面检讨,2,0,2025/11/9 17:44,2025/11/9 18:13
896,1864941,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
897,1859991,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
898,1812543,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
899,1789337,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
900,1784754,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
901,1704379,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
902,1704001,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
903,1658376,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
904,1639050,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
905,1618682,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
906,1457182,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
907,1379002,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
908,1287240,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
909,1284590,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
910,988978,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
911,863783,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
912,798166,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
913,380634,多次比赛作弊,0,2,2025/11/9 19:42,2025/11/9 19:47
914,1322572,"根据用户申请（#JJAL927347）进行调整：\
解除用户申请的禁言",32768,0,2025/11/9 21:50,2025/11/10 9:17
915,1015347,"根据用户申请（#ETYL390429）进行调整：\
用户申请",0,753664,2025/11/9 21:50,2025/11/10 9:17
916,973540,洗稿他人博客文章,0,131072,2025/11/10 13:01,2025/11/10 13:13
917,1358614,"根据用户申请（#EFYQ636605）进行调整：\
用户申请",0,32768,2025/11/10 14:44,2025/11/10 14:44
918,608740,"根据用户申请（#JCRQ425834）进行调整：\
禁私信满 7 天",65536,0,2025/11/10 14:43,2025/11/10 14:44
919,1079046,"根据用户申请（#AKCU004332）进行调整：\
禁言满七天",32768,0,2025/11/10 14:43,2025/11/10 14:44
920,1355634,"根据用户申请（#GLYB044535）进行调整：\
解除用户申请的禁言",32768,0,2025/11/10 14:43,2025/11/10 14:44
921,1497153,"根据用户申请（#LXVH883006）进行调整：\
禁言满 7 天",32768,0,2025/11/10 14:43,2025/11/10 14:44
922,572133,"根据用户申请（#WTFY066306）进行调整：\
禁言满 7 天",32768,0,2025/11/10 14:43,2025/11/10 14:44
923,1788579,"根据用户申请（#TVWX764614）进行调整：\
用户申请",0,557056,2025/11/10 15:56,2025/11/10 16:56
924,1785636,因学术不端而棕名惩罚 14 天,0,0,2025/11/10 15:46,2025/11/10 16:56
925,1955920,犇犇发布色情违规内容,0,32768,2025/11/10 15:43,2025/11/10 16:56
926,1651198,于 10.5 10.30 滥用评测资源,0,2,2025/11/10 15:39,2025/11/10 16:56
927,1788579,抄袭站外题解,0,131072,2025/11/10 15:38,2025/11/10 16:56
928,1797127,于 11.6-11.7 多次发布无意义工单,0,32768,2025/11/10 15:33,2025/11/10 16:56
929,1337984,违规用户名,0,2,2025/11/10 15:30,2025/11/10 16:56
930,1640411,抄袭大量题解，并且在代码中添加了大量辱骂洛谷的注释,0,2,2025/11/10 15:27,2025/11/10 16:56
931,1640411,因学术不端而棕名惩罚 14 天,0,0,2025/11/10 15:26,2025/11/10 16:56
932,629377,"根据用户申请（#UCAF885654）进行调整：\
禁言满 7 天",32768,0,2025/11/10 15:13,2025/11/10 16:56
933,1856440,因学术不端而棕名惩罚 14 天,0,0,2025/11/10 15:05,2025/11/10 16:56
934,1420984,发布了含有不当性暗示标题的帖子,0,32768,2025/11/10 15:00,2025/11/10 16:56
935,1042546,因学术不端而棕名惩罚 14 天,0,0,2025/11/10 14:59,2025/11/10 16:56
936,1435116,因学术不端而棕名惩罚 14 天,0,0,2025/11/10 14:55,2025/11/10 16:56
937,1782861,上传纳粹头像,0,2,2025/11/10 14:54,2025/11/10 16:56
938,1767342,经过核查，于 11.4 在犇犇发布了政治敏感内容,0,32768,2025/11/10 14:52,2025/11/10 16:56
939,428908,补充权限,512,0,2025/11/10 19:35,2025/11/10 20:30
940,419487,补充权限,512,0,2025/11/10 19:35,2025/11/10 20:30
941,576467,专栏志愿者轮换,516,0,2025/11/10 19:17,2025/11/10 20:30
942,409236,专栏志愿者轮换,516,0,2025/11/10 19:17,2025/11/10 20:30
943,399150,专栏志愿者轮换,516,0,2025/11/10 19:17,2025/11/10 20:30
944,468657,专栏志愿者轮换,516,0,2025/11/10 19:17,2025/11/10 20:30
945,397982,专栏志愿者轮换,516,0,2025/11/10 19:17,2025/11/10 20:30
946,674469,专栏志愿者轮换,516,0,2025/11/10 19:17,2025/11/10 20:30
947,90706,专栏志愿者轮换,516,0,2025/11/10 19:17,2025/11/10 20:30
948,361141,专栏志愿者轮换,516,0,2025/11/10 19:17,2025/11/10 20:30
949,431658,专栏志愿者轮换，感谢贡献,0,516,2025/11/10 19:17,2025/11/10 20:30
950,562119,专栏志愿者轮换，感谢贡献,0,516,2025/11/10 19:17,2025/11/10 20:30
951,428908,专栏志愿者轮换，感谢贡献,0,512,2025/11/10 19:17,2025/11/10 20:30
952,477443,专栏志愿者轮换，感谢贡献,0,516,2025/11/10 19:17,2025/11/10 20:30
953,183603,专栏志愿者轮换，感谢贡献,0,516,2025/11/10 19:17,2025/11/10 20:30
954,419487,专栏志愿者轮换，感谢贡献,0,512,2025/11/10 19:17,2025/11/10 20:30
955,751017,专栏志愿者轮换，感谢贡献,0,516,2025/11/10 19:17,2025/11/10 20:30
956,603277,专栏志愿者轮换，感谢贡献,0,516,2025/11/10 19:17,2025/11/10 20:30
957,1946872,因学术不端而棕名惩罚 14 天,0,0,2025/11/10 19:06,2025/11/10 20:30
958,1418339,多次提交 AI 生成的劣质文章交由审核,0,131072,2025/11/10 21:23,2025/11/10 22:14
959,1372598,根据用户申请（#THXE880503）进行调整,65536,0,2025/11/11 11:48,2025/11/11 12:00
960,1618149,提交书面检讨,2,0,2025/11/11 11:47,2025/11/11 12:00
961,1656232,"根据用户申请（#UWVY364736）进行调整：\
解除用户申请的禁言",32768,0,2025/11/11 11:26,2025/11/11 12:00
962,1795389,"根据用户申请（#GELU046039）进行调整：\
解除用户申请的禁用权限",688128,0,2025/11/11 11:26,2025/11/11 12:00
963,1936845,注册时使用临时邮箱,0,2,2025/11/11 13:35,2025/11/11 14:57
964,667180,提交书面检讨,131072,0,2025/11/11 17:49,2025/11/11 17:54
965,885701,"根据用户申请（#QAHR736648）进行调整：\
禁言满一年",32768,0,2025/11/11 21:52,2025/11/12 0:56
966,1808813,"根据用户申请（#GQGA670230）进行调整：\
解除用户申请的禁言",32768,0,2025/11/11 21:51,2025/11/12 0:56
967,1234445,提交书面检讨,2,0,2025/11/12 10:07,2025/11/12 11:19
968,1332423,奖项认证使用复活币,65536,0,2025/11/12 10:06,2025/11/12 11:19
969,1029900,"根据用户申请（#VQEH697103）进行调整：\
用户申请",0,32768,2025/11/12 11:42,2025/11/12 12:00
970,1015347,骚扰管理,0,2,2025/11/12 13:49,2025/11/12 17:29
971,792949,"根据用户申请（#FFLC559054）进行调整：\
解除用户申请的禁言",32768,0,2025/11/12 18:50,2025/11/12 19:52
972,1383979,"根据用户申请（#GHCB872656）进行调整：\
禁言满 7 天",32768,0,2025/11/13 10:47,2025/11/13 12:00
973,917775,"根据用户申请（#JLAT795956）进行调整：\
解除用户申请的禁言",32768,0,2025/11/13 19:33,2025/11/13 19:56
974,982398,"根据用户申请（#CHEA545413）进行调整：\
禁言满 1 年",32768,0,2025/11/13 19:33,2025/11/13 19:56
975,576378,在洛谷上大量发布不宜公开讨论的内容,0,32768,2025/11/13 20:31,2025/11/13 21:51
976,891062,"根据用户申请（#YXVJ919366）进行调整：\
使用复活币解除禁止私信",65536,0,2025/11/14 15:15,2025/11/14 16:39
977,1310428,"根据用户申请（#LJTC748032）进行调整：\
使用复活币解除禁言",32768,0,2025/11/14 15:15,2025/11/14 16:39
978,1650079,"根据用户申请（#JETX816612）进行调整：\
解除用户申请的禁用权限",229376,0,2025/11/14 17:44,2025/11/14 17:46
979,1479547,上传纳粹图片,0,2,2025/11/14 21:19,2025/11/14 21:22
980,1457556,上传色情图片,0,2,2025/11/14 21:19,2025/11/14 21:22
981,1961336,上传纳粹图片,0,2,2025/11/14 21:28,2025/11/14 21:44
982,1840107,"根据用户申请（#YBTH171643）进行调整：\
用户申请",0,32768,2025/11/14 22:07,2025/11/14 22:21
983,1069167,"根据用户申请（#WYCG470641）进行调整：\
使用复活币解除禁止私信",65536,0,2025/11/14 22:07,2025/11/14 22:21
984,1646296,"根据用户申请（#UHFE327584）进行调整：\
解除用户申请的禁言",32768,0,2025/11/14 22:07,2025/11/14 22:21
985,1381480,"根据用户申请（#AVLW626445）进行调整：\
禁言满 7 天",32768,0,2025/11/15 11:45,2025/11/15 12:00
986,751555,"根据用户申请（#GUET166504）进行调整：\
解除用户申请的禁止权限",720896,0,2025/11/15 11:45,2025/11/15 12:00
987,1094880,"根据用户申请（#WWAL579692）进行调整：\
使用奖项认证复活币解除禁止私信",65536,0,2025/11/15 11:45,2025/11/15 12:00
988,1251715,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 13:39,2025/11/15 13:44
989,1041950,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 13:35,2025/11/15 13:44
990,1274525,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 13:35,2025/11/15 13:44
991,750370,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 13:35,2025/11/15 13:44
992,1046121,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 13:35,2025/11/15 13:44
993,1809425,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 13:35,2025/11/15 13:44
994,534562,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 13:35,2025/11/15 13:44
995,1242208,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 13:35,2025/11/15 13:44
996,1724550,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 14:57,2025/11/15 15:53
997,1442532,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 14:57,2025/11/15 15:53
998,730948,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 14:57,2025/11/15 15:53
999,1347739,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 14:57,2025/11/15 15:53
1000,957656,发布辱骂工单,0,32768,2025/11/15 15:56,2025/11/15 16:03
1001,1340559,发布不当敏感言论,0,32768,2025/11/15 16:16,2025/11/15 16:18
1002,900910,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 16:19,2025/11/15 16:30
1003,1830980,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/15 16:19,2025/11/15 16:30
1004,1438787,"根据用户申请（#QEBK437131）进行调整：\
用户申请",0,753664,2025/11/15 17:02,2025/11/15 20:00
1005,1124274,"根据用户申请（#URAX558509）进行调整：\
禁止私信满一年",65536,0,2025/11/15 17:02,2025/11/15 20:00
1006,1938641,"根据用户申请（#GBHG385377）进行调整：\
解除用户申请的禁言",65536,0,2025/11/15 17:02,2025/11/15 20:00
1007,1646929,"根据用户申请（#JLRG025681）进行调整：\
使用奖项认证复活币",65536,0,2025/11/15 17:01,2025/11/15 20:00
1008,846661,"根据用户申请（#AQUV472929）进行调整：\
解除用户申请的禁言",32768,0,2025/11/15 17:01,2025/11/15 20:00
1009,1276820,"根据用户申请（#UXLW303384）进行调整：\
使用奖项认证复活币解禁",65536,0,2025/11/16 11:59,2025/11/16 12:00
1010,1277913,"根据用户申请（#RQLU999628）进行调整：\
禁言满 7 天",32768,0,2025/11/16 11:59,2025/11/16 12:00
1011,1393230,"根据用户申请（#BRFV655029）进行调整：\
使用奖项认证复活币解禁",65536,0,2025/11/16 11:59,2025/11/16 12:00
1012,685260,"根据用户申请（#BUGW692737）进行调整：\
解除用户申请的禁言",32768,0,2025/11/16 11:59,2025/11/16 12:00
1013,1074157,"根据用户申请（#BHBK392461）进行调整：\
解除用户申请的禁言",32768,0,2025/11/16 11:58,2025/11/16 12:00
1014,1414519,"根据用户申请（#WWBT530664）进行调整：\
禁止私信满一年",65536,0,2025/11/16 11:58,2025/11/16 12:00
1015,1379804,"根据用户申请（#HFXF853358）进行调整：\
解除用户申请的禁止权限",65536,0,2025/11/16 11:58,2025/11/16 12:00
1016,1790794,"根据用户申请（#TFVU746068）进行调整：\
解除用户申请的禁止权限",655360,0,2025/11/16 11:58,2025/11/16 12:00
1017,1042469,因学术不端而棕名惩罚 14 天,0,0,2025/11/16 12:10,2025/11/16 12:54
1018,1303279,用户名违规,0,2,2025/11/16 20:08,2025/11/16 20:20
1019,1593416,辱骂,0,32768,2025/11/16 20:06,2025/11/16 20:20
1020,1235206,严重违规,0,2,2025/11/16 20:03,2025/11/16 20:20
1021,1806507,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/16 20:03,2025/11/16 20:20
1022,1825676,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/16 20:03,2025/11/16 20:20
1023,1591487,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/16 20:03,2025/11/16 20:20
1024,1389402,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/16 20:03,2025/11/16 20:20
1025,1660382,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/16 20:03,2025/11/16 20:20
1026,1219133,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/16 20:03,2025/11/16 20:20
1027,1429692,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/16 20:03,2025/11/16 20:20
1028,1904160,在管理明确禁止发布无意义灌水内容的帖子下面发布无意义回复（7 天）,0,32768,2025/11/16 20:03,2025/11/16 20:20
